id,source,chapter,content,reversed,card_name,card_type,orientation,content_type,word_count,char_count
how_to_use_tarot_spreads_tarot_main_seven_of_pentacles,How-to-Use-Tarot-Spreads_tarot,main,"## SEVEN OF PENTACLES
**Upright:** Path of money leads to victory. Financial responsibilities. Prosperity minded. Confidence.","### Reversed
**Reversed:** Uncertain path to money. Poverty minded. Little money sense. Health affected by negativity.",Seven of Pentacles,minor_arcana,both,card_meaning,16,125
how_to_use_tarot_spreads_tarot_main_seven_of_swords,How-to-Use-Tarot-Spreads_tarot,main,"## SEVEN OF SWORDS
**Upright:** Path leads to problems and troubles. Temporary situation. Feeling cheated or some loss.","### Reversed
**Reversed:** Path of problems and troubles not mentally clear. Jealousy. Unhappy relationship. Situation not over at this time.",Seven of Swords,minor_arcana,both,card_meaning,18,119
how_to_use_tarot_spreads_tarot_main_strength,How-to-Use-Tarot-Spreads_tarot,main,"## STRENGTH VIII
**Key Word:** STRENGTH
**Upright:** Having the strength to overcome any difficulties. Courage and endurance. Creative. Control over desires..","### Reversed
**Reversed:** Lacking strength. Little self-control. Egotistical and vain. Not trustworthy. Shallow.
The four eights have the same keyword as STRENGTH: STRENGTH",Strength,major_arcana,both,card_meaning,21,158
how_to_use_tarot_spreads_tarot_main_eight_of_wands,How-to-Use-Tarot-Spreads_tarot,main,"## EIGHT OF WANDS
**Upright:** I have the strength to do my work and be involved in my social life. Messages regarding work. Travel for work or pleasure.","### Reversed
**Reversed:** Lacking strength in work or social activities. Delays and frustrations. No travel plans.",Eight of Wands,minor_arcana,both,card_meaning,28,153
how_to_use_tarot_spreads_tarot_main_eight_of_cups,How-to-Use-Tarot-Spreads_tarot,main,"## EIGHT OF CUPS
**Upright:** I have strength in my love and emotions. A search for spiritual values. Turning my back on temptations. Letting go of past experiences.","### Reversed
**Reversed:** Lacking strength in love and emotions. Emotional drain due to loss, separation, or divorce.",Eight of Cups,minor_arcana,both,card_meaning,28,165
how_to_use_tarot_spreads_tarot_main_eight_of_pentacles,How-to-Use-Tarot-Spreads_tarot,main,"## EIGHT OF PENTACLES
**Upright:** Having the strength to make money. The apprentice. Learning new skills. More confident.","### Reversed
**Reversed:** Not having the strength to wait for money. Desire for quick money. Criminal activities. Dislike of hard work.",Eight of Pentacles,minor_arcana,both,card_meaning,18,122
how_to_use_tarot_spreads_tarot_main_eight_of_swords,How-to-Use-Tarot-Spreads_tarot,main,"## EIGHT OF SWORDS
**Upright:** Having the strength to cope with problems and troubles. In bondage. On unsafe ground. Potential for health problems.","### Reversed
**Reversed:** Lack of strength in handling troubles or problems. Feeling unsafe in the midst of chaos. Let go of unhealthy situations now.",Eight of Swords,minor_arcana,both,card_meaning,23,148
how_to_use_tarot_spreads_tarot_main_the_hermit,How-to-Use-Tarot-Spreads_tarot,main,"## THE HERMIT IX
**Upright:** Using the wisdom of my experiences in positive ways. Inner teacher. New lessons in my life. Meetings with an older person.","### Reversed
**Reversed:** Lack of wisdom through my experiences. Selfish and intolerant. Sexual inhibitions. Fear.
The four nines have the same key words as THE HERMIT: WISDOM THROUGH EXPERIENCE.",The Hermit,major_arcana,both,card_meaning,26,152
how_to_use_tarot_spreads_tarot_main_nine_of_wands,How-to-Use-Tarot-Spreads_tarot,main,"## NINE OF WANDS
**Upright:** Using wisdom in work and socially. Ability to protect self through wisdom in business or relationships. Using fair tactics at work.","### Reversed
**Reversed:** Lack of wisdom or experiences in the work or socially. Open to abuse from outside sources.",Nine of Wands,minor_arcana,both,card_meaning,26,161
how_to_use_tarot_spreads_tarot_main_nine_of_cups,How-to-Use-Tarot-Spreads_tarot,main,"## NINE OF CUPS
**Upright:** The wish card! If up-you get your wish. Wisdom through experience in love and emotions.","### Reversed
**Reversed:** You don't get your wish at this time. Emotional drain. Lacking wisdom. Loss or separation.",Nine of Cups,minor_arcana,both,card_meaning,20,116
how_to_use_tarot_spreads_tarot_main_nine_of_pentacles,How-to-Use-Tarot-Spreads_tarot,main,"## NINE OF PENTACLES
**Upright:** Wisdom through experience with money. Independence. Inheritance. Healthy existence.","### Reversed
**Reversed:** Lack of wisdom through experience with money. Dependency brings depression. Spendthrift.",Nine of Pentacles,minor_arcana,both,card_meaning,14,117
how_to_use_tarot_spreads_tarot_main_nine_of_swords,How-to-Use-Tarot-Spreads_tarot,main,"## NINE OF SWORDS
**Upright:** Experiences in problems and troubles bring wisdom. Despair. A crisis period. Loss. Illness.","### Reversed
**Reversed:** Experiences have not brought wisdom or understanding. Problems and troubles can worsen. Little confidence. Have faith.",Nine of Swords,minor_arcana,both,card_meaning,18,122
how_to_use_tarot_spreads_tarot_main_wheel_of_fortune,How-to-Use-Tarot-Spreads_tarot,main,"## WHEEL OF FORTUNE X
**Key Words:** CHANGES AND NEW CYCLES
**Upright:** Time to make changes, take a gamble or make plans to travel. Marriage potential.","### Reversed
**Reversed:** Changes not happening now. Cycle not finished. Take care of health and diet.
The four tens have the same key words as THE WHEEL OF FORTUNE: CHANGES AND NEW CYCLES.",Wheel of Fortune,major_arcana,both,card_meaning,26,153
how_to_use_tarot_spreads_tarot_main_ten_of_wands,How-to-Use-Tarot-Spreads_tarot,main,"## TEN OF WANDS
**Upright:** Major changes at work or socially. Laying down burdens. New business methods. Travel.","### Reversed
**Reversed:** No changes at this time. Don't gamble. Obstacles are frustrating. Back problems.",Ten of Wands,minor_arcana,both,card_meaning,18,114
how_to_use_tarot_spreads_tarot_main_ten_of_cups,How-to-Use-Tarot-Spreads_tarot,main,"## TEN OF CUPS
**Upright:** Changes in love and emotions. New cycle in family relations. A move or short trip.","### Reversed
**Reversed:** An emotional drain through family affairs. Overindulgence results in ill health. Loss, separation, or divorce. Unhappiness.",Ten of Cups,minor_arcana,both,card_meaning,20,110
how_to_use_tarot_spreads_tarot_main_ten_of_pentacles,How-to-Use-Tarot-Spreads_tarot,main,"## TEN OF PENTACLES
**Upright:** Major changes in finances. New home, job, or inheritance. Success in money matters.","### Reversed
**Reversed:** No changes in finances. Misfortune with money. Older people may be a burden.",Ten of Pentacles,minor_arcana,both,card_meaning,18,116
how_to_use_tarot_spreads_tarot_main_ten_of_swords,How-to-Use-Tarot-Spreads_tarot,main,"## TEN OF SWORDS
**Upright:** Big changes in problems and troubles. Burdens may be removed. Back problems are relieved. Cycle of negativity may be ending.","### Reversed
**Reversed:** No changes in problems and troubles. Need to have courage to face difficulties. Situation not as negative as it seems.",Ten of Swords,minor_arcana,both,card_meaning,25,154
how_to_use_tarot_spreads_tarot_main_justice,How-to-Use-Tarot-Spreads_tarot,main,"## JUSTICE XI
**Key Words:** JUSTICE, EQUILIBRIUM
**Upright:** Balance, law, harmony, karma, and fairness. Seeking justice in business or personally. A successful legal battle. Potential marriage.","### Reversed
**Reversed:** Legal complications due to anger and hostilities. Prejudiced views. Overconfidence can lead to failure. Depression. Health affected.",Justice,major_arcana,both,card_meaning,26,196
how_to_use_tarot_spreads_tarot_main_the_hanged_man,How-to-Use-Tarot-Spreads_tarot,main,"## HANGED MAN XII
**Key Words:** SACRIFICE, REVERSAL
**Upright:** Sacrificed to the will and desires of others. In bondage to personal views. Trials and duties to family. Keep feet on the ground. Meditate.","### Reversed
**Reversed:** Procrastination. Fooled by others. Little or no trust in a higher power. Drugs or liquor used to escape. Illusionary.",The Hanged Man,major_arcana,both,card_meaning,33,205
how_to_use_tarot_spreads_tarot_main_death,How-to-Use-Tarot-Spreads_tarot,main,"## DEATH XIII
**Key Words:** TRANSFORMATION
**Upright:** End of a situation. Change for the better. New ideas and future plans are healthy. Money comes to you. Be open to love. Enlightenment.","### Reversed
**Reversed:** Stagnation, frustration, and unhappiness. No transformation. Lost love. Jealousy, anger, and resentment can affect health.",Death,major_arcana,both,card_meaning,31,191
how_to_use_tarot_spreads_tarot_main_temperance,How-to-Use-Tarot-Spreads_tarot,main,"## TEMPERANCE XIV
**Key Words:** MODERATION, TESTS, TRIALS
**Upright:** Positive use of energy, self-control, and harmony. Trusting the inner self for guidance. Patience during difficult experiences. Meditate.","### Reversed
**Reversed:** Self-indulgent, restless, and little control over emotions. Negative use of sexual energy. Ignorance of higher laws and little faith.",Temperance,major_arcana,both,card_meaning,27,209
how_to_use_tarot_spreads_tarot_main_the_devil,How-to-Use-Tarot-Spreads_tarot,main,"## THE DEVIL XV
**Key Words:** MATERIALISM AND DECEPTION
**Upright:** Bound to the world by physical and material greed. Desire for social success. Acceptance at any cost. Creative energy wasted in pleasure.","### Reversed
**Reversed:** Less selfishness or greed. Desire to lift the veil of illusion. Accepting responsibility for actions. Change diet for better health.",The Devil,major_arcana,both,card_meaning,32,207
how_to_use_tarot_spreads_tarot_main_the_tower,How-to-Use-Tarot-Spreads_tarot,main,"## THE TOWER XVI
**Key Word:** CATASTROPHE
**Upright:** Overthrow of false ideas. Out with old habit patterns. Strife and discord in relationships. Stop critical or judgmental speech for a happier life..\","### Reversed
**Reversed:** Refusing to change old habit patterns. Sexual needs, resentment, and jealousy cause catastrophes.",The Tower,major_arcana,both,card_meaning,31,204
how_to_use_tarot_spreads_tarot_main_the_star,How-to-Use-Tarot-Spreads_tarot,main,"## THE STAR XVII
**Key Words:** DISCOVERY AND ASPIRATION
**Upright:** Faith and trust in life. Setting new goals. New opportunities. Optimistic. Using skills.
**Reversed:** Pessimistic regarding career moves, relationships and life in general. Not setting new goals for the future. Health matters. Low self-esteem.",,The Star,major_arcana,upright,card_meaning,44,314
